absolute_community,absolute_unigram_topic,absolute_unigram_keywords,weighted_community,weighted_unigram_topic,weighted_unigram_keywords,absolute_bigram_topic,absolute_bigram_keywords,weighted_bigram_topic,weighted_bigram_keywords,members,all_keywords,absolute_keywords,weighted_keywords,general_theme_gpt,general_theme_names,absolute_theme_gpt,absolute_theme_names,weighted_theme_gpt,weighted_theme_names
31,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",39,7,"['muslimban', 'muslim', 'maga', 'travelban']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[3228748876, 3304021160, 4272870988]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress,maga,travelban,trumps,order","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress","muslimban,muslim,maga,travelban,ban,trump,refugee,trumps,order","{'US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress, maga, travelban, trumps, order'}",US Immigration Policy and Protests,"{'US Immigration Policy and Public Response': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress'}",US Immigration Policy and Public Response,"{'US Immigration Policy': 'muslimban, travelban, ban, refugee, order', 'Trump Administration': 'trump, trumps, maga', 'Impact on Muslim Community': 'muslimban, muslim'}",US Immigration Policy.Trump Administration.Impact on Muslim Community
32,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",40,7,"['muslimban', 'muslim', 'maga', 'travelban']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[514566407, 2571108403, 4885703096, 773015647118733300, 782377330241003520, 782748679094558721, 787449090086952960]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress,maga,travelban,trumps,order","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress","muslimban,muslim,maga,travelban,ban,trump,refugee,trumps,order","{'US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress, maga, travelban, trumps, order'}",US Immigration Policy and Protests,"{'US Immigration Policy and Public Response': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress'}",US Immigration Policy and Public Response,"{'US Immigration Policy': 'muslimban, travelban, ban, refugee, order', 'Trump Administration': 'trump, trumps, maga', 'Impact on Muslim Community': 'muslimban, muslim'}",US Immigration Policy.Trump Administration.Impact on Muslim Community
37,9,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'president', 'order', 'court', 'judge', 'appeal', 'donald', 'federal', 'block', 'rule', 'legal']",42,14,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'donald', 'federal']",10,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'judge', 'order', 'president', 'court', 'donald', 'appeal', 'white_house', 'homeland_security', 'federal']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[2953201, 542962969, 787944328970788866]","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security,muslim,muslimban,refugee","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security","ban,travel,trump,immigration,trumps,order,court,judge,president,appeal,donald,federal,muslim,muslimban,refugee","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security, muslim, muslimban, refugee'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy': 'ban, travel, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security', 'Trump Administration Legal Challenges': 'trump, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house'}",US Immigration Policy.Trump Administration Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, immigration, trumps, order, court, judge, president, appeal, donald, federal, muslim, muslimban, refugee'}",US Immigration Policy
38,9,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'president', 'order', 'court', 'judge', 'appeal', 'donald', 'federal', 'block', 'rule', 'legal']",43,9,"['trump', 'ban', 'president', 'order', 'court', 'people', 'security']",10,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'judge', 'order', 'president', 'court', 'donald', 'appeal', 'white_house', 'homeland_security', 'federal']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[709313, 14362404, 16041298, 95592810, 112886485, 487610242, 1898903101]","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security,people,security,muslim,muslimban,refugee","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security","trump,ban,president,order,court,people,security,muslim,muslimban,refugee,trumps","{'US Immigration Policy': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security, people, security, muslim, muslimban, refugee'}",US Immigration Policy,"{'US Immigration Policy': 'ban, travel, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security', 'Trump Administration Legal Challenges': 'trump, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house'}",US Immigration Policy.Trump Administration Legal Challenges,"{'US Immigration Policy': 'trump, ban, president, order, court, people, security, muslim, muslimban, refugee, trumps'}",US Immigration Policy
39,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",151,7,"['muslimban', 'muslim', 'maga', 'travelban']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[33904581, 36071847, 857001662, 787416582754631700]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress,maga,travelban,trumps,order","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress","muslimban,muslim,maga,travelban,ban,trump,refugee,trumps,order","{'US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress, maga, travelban, trumps, order'}",US Immigration Policy and Protests,"{'US Immigration Policy and Public Response': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress'}",US Immigration Policy and Public Response,"{'US Immigration Policy': 'muslimban, travelban, ban, refugee, order', 'Trump Administration': 'trump, trumps, maga', 'Impact on Muslim Community': 'muslimban, muslim'}",US Immigration Policy.Trump Administration.Impact on Muslim Community
40,2,"['muslimban', 'maga', 'travelban', 'islam', 'usa', 'trump', 'liberal', 'americafirst', 'immigrationban', 'tcot', 'terrorist']",176,7,"['muslimban', 'muslim', 'maga', 'travelban']",1,"['muslimban', 'maga', 'americafirst', 'islam', 'wahhabism_daily', 'muslim', 'usa', 'buildthewall', 'donaldtrump', 'wahhabism', 'tcot', 'support']",0,"['muslimban', 'americafirst', 'maga', 'islam', 'tcot', 'usa', 'wahhabism_daily', 'dts_tcot', 'isis']","[19013697, 34439235, 46923727, 70125620, 95809954, 226299669, 260387938, 277185487, 301416337, 392848910, 856933050, 891661093, 1412784253, 1666504591, 2174781979, 2243530995, 2344218308, 2398300866, 2411379535, 2890165361, 2892478027, 725348521436655616, 746442921998749696, 746853969943724032, 758720861167812608, 759232224034164736, 765306808978202626, 823238195508719617, 828744559484137472]","muslimban,maga,travelban,islam,usa,trump,liberal,americafirst,immigrationban,tcot,terrorist,wahhabism_daily,muslim,buildthewall,donaldtrump,wahhabism,support,dts_tcot,isis","muslimban,maga,travelban,islam,usa,trump,liberal,americafirst,immigrationban,tcot,terrorist,wahhabism_daily,muslim,buildthewall,donaldtrump,wahhabism,support","muslimban,muslim,maga,travelban,americafirst,islam,tcot,usa,wahhabism_daily,dts_tcot,isis","{'US Immigration Policies': 'muslimban, travelban, immigrationban, buildthewall', 'Political Ideologies and Movements': 'maga, liberal, americafirst, tcot, dts_tcot', 'Islam and Related Topics': 'islam, muslim, wahhabism, wahhabism_daily', 'US Politics and Figures': 'usa, trump, donaldtrump, support', 'Terrorism and Extremism': 'terrorist, isis'}",US Immigration Policies.Political Ideologies and Movements.Islam and Related Topics.US Politics and Figures.Terrorism and Extremism,"{'US Immigration and Travel Policies': 'muslimban, travelban, immigrationban, buildthewall, americafirst', 'Political Ideologies and Movements': 'maga, liberal, tcot, support', 'Islam and Related Topics': 'islam, muslim, wahhabism, wahhabism_daily', 'Donald Trump and His Policies': 'usa, trump, donaldtrump'}",US Immigration and Travel Policies.Political Ideologies and Movements.Islam and Related Topics.Donald Trump and His Policies,"{'US Travel and Immigration Policies': 'muslimban, travelban, americafirst, usa', 'Islam and Extremism': 'muslim, islam, wahhabism_daily, isis', 'Political Movements and Ideologies': 'maga, tcot, dts_tcot'}",US Travel and Immigration Policies.Islam and Extremism.Political Movements and Ideologies
42,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",44,9,"['trump', 'ban', 'president', 'order', 'court', 'people', 'security']",4,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'white_house', 'attack']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[349803020, 1452428454, 4161801792]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,travel,trumps,white_house,attack,president,order,court,security","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,travel,trumps,white_house,attack","trump,ban,president,order,court,people,security,muslim,muslimban,refugee,trumps","{'US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, travel, trumps, white_house, attack, president, order, court, security'}",US Immigration Policy and Protests,"{'US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, travel, trumps, white_house, attack'}",US Immigration Policy and Protests,"{'US Immigration Policy': 'trump, ban, president, order, court, people, security, muslim, muslimban, refugee, trumps'}",US Immigration Policy
43,9,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'president', 'order', 'court', 'judge', 'appeal', 'donald', 'federal', 'block', 'rule', 'legal']",45,14,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'donald', 'federal']",10,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'judge', 'order', 'president', 'court', 'donald', 'appeal', 'white_house', 'homeland_security', 'federal']",6,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'federal', 'block', 'rule', 'white_house', 'halt', 'justice_department']","[462104542, 2678460650, 781555354207416321]","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security,halt,justice_department","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security","ban,travel,trump,immigration,trumps,order,court,judge,president,appeal,donald,federal,block,rule,white_house,halt,justice_department","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security, halt, justice_department'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy': 'ban, travel, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security', 'Trump Administration Legal Challenges': 'trump, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house'}",US Immigration Policy.Trump Administration Legal Challenges,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, order, court, judge, president, appeal, donald, federal, block, rule, white_house, halt, justice_department'}",US Immigration Policy and Legal Challenges
45,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",48,14,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'donald', 'federal']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[818941136, 1255197673, 2457352302, 2820806900, 2878724005, 4094126121, 751688651956887552]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress,travel,immigration,trumps,order,court,judge,president,appeal,donald,federal","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress","ban,travel,trump,immigration,trumps,order,court,judge,president,appeal,donald,federal,muslim,muslimban,refugee","{'US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress, travel, immigration, trumps, order, court, judge, president, appeal, donald, federal'}",US Immigration Policy and Protests,"{'US Immigration Policy and Public Response': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress'}",US Immigration Policy and Public Response,"{'US Immigration Policy': 'ban, travel, trump, immigration, trumps, order, court, judge, president, appeal, donald, federal, muslim, muslimban, refugee'}",US Immigration Policy
49,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",49,2,"['nobannowall', 'muslimban', 'tntweeter', 'uslatino', 'heretostay', 'latism', 'inmigracion', 'notmore', 'immigration', 'refugeeswelcome', 'nomuslimban', 'refugee', 'niunomas', 'timeisnow', 'stand']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",13,"['nobannowall', 'muslimban', 'heretostay', 'nomuslimban', 'refugeeswelcome', 'refugee', 'protest']","[30706364, 248811717, 573842268, 2398502748, 3478662552, 710568045874438146, 739200802582081536]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress,tntweeter,uslatino,heretostay,latism,inmigracion,notmore,immigration,nomuslimban,niunomas,timeisnow,stand","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress","nobannowall,muslimban,tntweeter,uslatino,heretostay,latism,inmigracion,notmore,immigration,refugeeswelcome,nomuslimban,refugee,niunomas,timeisnow,stand,protest","{'Immigration and Refugee Policy': ['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support', 'congress', 'nomuslimban'], 'Latino and Immigrant Rights': ['uslatino', 'heretostay', 'latism', 'inmigracion', 'notmore', 'immigration', 'niunomas', 'timeisnow', 'stand']}",Immigration and Refugee Policy.Latino and Immigrant Rights,"{'US Immigration Policy and Public Response': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress'}",US Immigration Policy and Public Response,"{'Immigration and Refugee Advocacy': ['nobannowall', 'muslimban', 'uslatino', 'heretostay', 'latism', 'inmigracion', 'immigration', 'refugeeswelcome', 'nomuslimban', 'refugee', 'niunomas', 'timeisnow', 'stand', 'protest'], 'Social Media Activism': ['tntweeter', 'notmore']}",Immigration and Refugee Advocacy.Social Media Activism
50,9,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'president', 'order', 'court', 'judge', 'appeal', 'donald', 'federal', 'block', 'rule', 'legal']",54,14,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'donald', 'federal']",10,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'judge', 'order', 'president', 'court', 'donald', 'appeal', 'white_house', 'homeland_security', 'federal']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[17446621, 20177423, 3083374722]","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security,muslim,muslimban,refugee","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security","ban,travel,trump,immigration,trumps,order,court,judge,president,appeal,donald,federal,muslim,muslimban,refugee","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security, muslim, muslimban, refugee'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy': 'ban, travel, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security', 'Trump Administration Legal Challenges': 'trump, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house'}",US Immigration Policy.Trump Administration Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, immigration, trumps, order, court, judge, president, appeal, donald, federal, muslim, muslimban, refugee'}",US Immigration Policy
51,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",55,7,"['muslimban', 'muslim', 'maga', 'travelban']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[19251971, 82665534, 143104075, 515942394, 612197548, 3066118000, 3299585227, 4765158912, 4877237981, 741014536103301121]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress,maga,travelban,trumps,order","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress","muslimban,muslim,maga,travelban,ban,trump,refugee,trumps,order","{'US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress, maga, travelban, trumps, order'}",US Immigration Policy and Protests,"{'US Immigration Policy and Public Response': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress'}",US Immigration Policy and Public Response,"{'US Immigration Policy': 'muslimban, travelban, ban, refugee, order', 'Trump Administration': 'trump, trumps, maga', 'Impact on Muslim Community': 'muslimban, muslim'}",US Immigration Policy.Trump Administration.Impact on Muslim Community
52,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",58,7,"['muslimban', 'muslim', 'maga', 'travelban']",11,"['ban', 'travel', 'order', 'immigration', 'trump', 'president', 'court', 'trumps', 'federal', 'judge', 'executive', 'muslim', 'halt']",12,"['travelban', 'maga', 'ban', 'trump', 'travel', 'immigration', 'country', 'buildthewall', 'immigrationban', 'support_leader', 'america', 'muslim', 'support', 'refugee', 'immigrationban_maga', 'president', 'liberal']","[26487169, 341073304, 4569259876]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,travel,order,immigration,president,court,trumps,federal,judge,executive,halt,maga,travelban,country,buildthewall,immigrationban,support_leader,america,immigrationban_maga,liberal","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,travel,order,immigration,president,court,trumps,federal,judge,executive,halt","muslimban,muslim,maga,travelban,ban,trump,travel,immigration,country,buildthewall,immigrationban,support_leader,america,support,refugee,immigrationban_maga,president,liberal","{'Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, travel, order, immigration, president, court, trumps, federal, judge, executive, halt, maga, travelban, country, buildthewall, immigrationban, support_leader, america, immigrationban_maga, liberal'}",Immigration Policy and Protests,"{'US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, travel, order, immigration, president, court, trumps, federal, judge, executive, halt'}",US Immigration Policy and Protests,"{'US Immigration Policies': 'muslimban, travelban, ban, immigration, immigrationban, immigrationban_maga, refugee', 'Trump Administration': 'trump, maga, buildthewall, support_leader, president', 'Political Ideologies': 'muslim, america, support, liberal, country, travel'}",US Immigration Policies.Trump Administration.Political Ideologies
53,9,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'president', 'order', 'court', 'judge', 'appeal', 'donald', 'federal', 'block', 'rule', 'legal']",61,14,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'donald', 'federal']",10,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'judge', 'order', 'president', 'court', 'donald', 'appeal', 'white_house', 'homeland_security', 'federal']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[320629837, 573277220, 955841496, 1195143002, 1494835716, 2323783152, 2712763860, 733467830478245890, 821465419307511809, 828364058499940352]","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security,muslim,muslimban,refugee","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security","ban,travel,trump,immigration,trumps,order,court,judge,president,appeal,donald,federal,muslim,muslimban,refugee","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security, muslim, muslimban, refugee'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy': 'ban, travel, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security', 'Trump Administration Legal Challenges': 'trump, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house'}",US Immigration Policy.Trump Administration Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, immigration, trumps, order, court, judge, president, appeal, donald, federal, muslim, muslimban, refugee'}",US Immigration Policy
54,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",217,9,"['trump', 'ban', 'president', 'order', 'court', 'people', 'security']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[20657302, 43424951, 245531160, 500496955, 735999643, 2702394775, 3097641152, 4378798994, 807810340339744768, 807810340339744800]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress,president,order,court,security,trumps","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress","trump,ban,president,order,court,people,security,muslim,muslimban,refugee,trumps","{'US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress, president, order, court, security, trumps'}",US Immigration Policy and Protests,"{'US Immigration Policy and Public Response': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress'}",US Immigration Policy and Public Response,"{'US Immigration Policy': 'trump, ban, president, order, court, people, security, muslim, muslimban, refugee, trumps'}",US Immigration Policy
55,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",62,9,"['trump', 'ban', 'president', 'order', 'court', 'people', 'security']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[18165049, 26186655, 135342156, 146160591, 240812994, 242426145, 267935801, 805003357, 1155335864, 2357656989, 2421228369, 2962868158, 4709186883, 717032687643529216, 780524293172129792, 802355121191550976, 806274495669407744, 825744221344759810]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress,president,order,court,security,trumps","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress","trump,ban,president,order,court,people,security,muslim,muslimban,refugee,trumps","{'US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress, president, order, court, security, trumps'}",US Immigration Policy and Protests,"{'US Immigration Policy and Public Response': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress'}",US Immigration Policy and Public Response,"{'US Immigration Policy': 'trump, ban, president, order, court, people, security, muslim, muslimban, refugee, trumps'}",US Immigration Policy
