absolute_community,absolute_unigram_topic,absolute_unigram_keywords,weighted_community,weighted_unigram_topic,weighted_unigram_keywords,absolute_bigram_topic,absolute_bigram_keywords,weighted_bigram_topic,weighted_bigram_keywords,members,all_keywords,absolute_keywords,weighted_keywords,general_theme_gpt,general_theme_names,absolute_theme_gpt,absolute_theme_names,weighted_theme_gpt,weighted_theme_names
80,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",94,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[6509832, 134758540, 240649814, 299259954]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",US Immigration Policy and Legal Challenges,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
81,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",82,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[1401130178, 2474129722, 767567215638052900]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",US Immigration Policy,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
82,11,"['nobannowall', 'muslimban', 'nomuslimban', 'immigrants', 'leftist', 'muslim', 'litigation', 'purge', 'immigration', 'heretostay']",83,13,"['heretostay', 'nobannowall', 'uslatino', 'tntweeter', 'notmore', 'immigration', 'uniteblue', 'inmigracion', 'latism', 'niunomas', 'entire', 'freedaniel']",1,"['immigration', 'travelban', 'refugee', 'tntweeter_uslatino', 'immigration_inmigracion', 'nobannowall', 'nobannowallnoraid_noban', 'sign_petition', 'immigrant']",9,"['muslimban', 'nobannowall', 'immigration', 'tntweeter_uslatino']","[24645871, 358005482, 1511154877, 1939212224, 2282990761, 2296218770, 2321479686, 2322972280, 2331266245, 2334894821, 2347832648, 2351157576, 2383802631, 2864321805, 2994390921]","nobannowall,muslimban,nomuslimban,immigrants,leftist,muslim,litigation,purge,immigration,heretostay,travelban,refugee,tntweeter_uslatino,immigration_inmigracion,nobannowallnoraid_noban,sign_petition,immigrant,uslatino,tntweeter,notmore,uniteblue,inmigracion,latism,niunomas,entire,freedaniel","nobannowall,muslimban,nomuslimban,immigrants,leftist,muslim,litigation,purge,immigration,heretostay,travelban,refugee,tntweeter_uslatino,immigration_inmigracion,nobannowallnoraid_noban,sign_petition,immigrant","heretostay,nobannowall,uslatino,tntweeter,notmore,immigration,uniteblue,inmigracion,latism,niunomas,entire,freedaniel,muslimban,tntweeter_uslatino","{'Immigration and Travel Ban Protests': ['nobannowall', 'muslimban', 'nomuslimban', 'immigrants', 'immigration', 'heretostay', 'travelban', 'refugee', 'immigrant', 'nobannowallnoraid_noban', 'sign_petition', 'notmore', 'uniteblue', 'freedaniel'], 'Muslim and Latino Advocacy': ['muslim', 'uslatino', 'tntweeter_uslatino', 'immigration_inmigracion', 'inmigracion', 'latism', 'niunomas'], 'Legal and Political Actions': ['litigation', 'purge', 'leftist', 'entire', 'tntweeter']}",Immigration and Travel Ban Protests.Muslim and Latino Advocacy.Legal and Political Actions,"{'Immigration and Travel Restrictions': 'nobannowall, muslimban, nomuslimban, immigrants, muslim, immigration, travelban, refugee, immigrant', 'Activism and Advocacy': 'leftist, heretostay, tntweeter_uslatino, immigration_inmigracion, nobannowallnoraid_noban, sign_petition', 'Legal and Political Actions': 'litigation, purge'}",Immigration and Travel Restrictions.Activism and Advocacy.Legal and Political Actions,"{'Immigration and Social Justice': 'heretostay, nobannowall, uslatino, notmore, immigration, uniteblue, inmigracion, latism, niunomas, muslimban', 'Social Media Activism': 'tntweeter, tntweeter_uslatino', 'Individual Advocacy': 'entire, freedaniel'}",Immigration and Social Justice.Social Media Activism.Individual Advocacy
83,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",84,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[754021502375395300, 754021502375395328, 761455354278535200]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'Travel Ban Controversy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",Travel Ban Controversy,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
84,3,"['muslimban', 'muslim', 'ban', 'travelban', 'maga', 'trump', 'country', 'travel', 'judge', 'offend', 'leave', 'obama', 'america']",85,3,"['muslimban', 'nobannowall', 'live', 'true']",7,"['muslimban', 'trump', 'radio_live', 'resist', 'stock_money', 'theresistance', 'trumprussia']",9,"['muslimban', 'nobannowall', 'immigration', 'tntweeter_uslatino']","[382219862, 4663571046, 742746435955875840, 747915502589087700, 785916389529821185]","muslimban,muslim,ban,travelban,maga,trump,country,travel,judge,offend,leave,obama,america,radio_live,resist,stock_money,theresistance,trumprussia,nobannowall,live,true,immigration,tntweeter_uslatino","muslimban,muslim,ban,travelban,maga,trump,country,travel,judge,offend,leave,obama,america,radio_live,resist,stock_money,theresistance,trumprussia","muslimban,nobannowall,live,true,immigration,tntweeter_uslatino","{'US Immigration Policy': 'muslimban, travelban, ban, immigration, muslim, country, travel', 'Political Resistance': 'maga, trump, obama, theresistance, resist, nobannowall, trumprussia', 'Judicial and Political Reactions': 'judge, offend, leave, america', 'Media and Public Discourse': 'radio_live, live, true, tntweeter_uslatino', 'Economic Impact': 'stock_money'}",US Immigration Policy.Political Resistance.Judicial and Political Reactions.Media and Public Discourse.Economic Impact,"{'US Travel and Immigration Policy': 'muslimban, travelban, ban, travel, country, judge, offend, leave', 'Political Figures and Movements': 'maga, trump, obama, america, theresistance, resist, trumprussia', 'Media and Public Discourse': 'radio_live', 'Economy and Finance': 'stock_money'}",US Travel and Immigration Policy.Political Figures and Movements.Media and Public Discourse.Economy and Finance,"{'Immigration and Travel Ban': 'muslimban, nobannowall, immigration', 'Social Media and Activism': 'live, tntweeter_uslatino', 'Truth and Authenticity': 'true'}",Immigration and Travel Ban.Social Media and Activism.Truth and Authenticity
85,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",104,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[12137172, 17070252, 20758263, 22284908, 26266511, 32636643, 52392666, 77802639, 188965758, 758189028, 921460356, 950976000, 2876378805, 2951577298, 3160410565, 701128692622229504, 732175413850464256, 776839703832035328, 803023384263139328]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",US Immigration Policy and Legal Challenges,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
86,6,"['ban', 'muslim', 'muslimban', 'trump', 'court', 'aclu']",86,3,"['muslimban', 'nobannowall', 'live', 'true']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",4,"['muslimban', 'trump', 'trumprussia', 'resist', 'ban', 'russiagate', 'theresistance', 'muslim', 'travel', 'april_speech', 'break', 'trumps', 'todays_hashtag', 'april']","[60495273, 796820778104881200, 808322443047825409]","ban,muslim,muslimban,trump,court,aclu,travel,executive_order,order,revise,judge,federal_judge,trumps,president,hawaii,block,executive,nobannowall,live,true,trumprussia,resist,russiagate,theresistance,april_speech,break,todays_hashtag,april","ban,muslim,muslimban,trump,court,aclu,travel,executive_order,order,revise,judge,federal_judge,trumps,president,hawaii,block,executive","muslimban,nobannowall,live,true,trump,trumprussia,resist,ban,russiagate,theresistance,muslim,travel,april_speech,break,trumps,todays_hashtag,april","{'Travel Ban Controversy': ['ban', 'muslim', 'muslimban', 'trump', 'court', 'aclu', 'travel', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive', 'nobannowall'], 'Political Resistance and Russia Investigation': ['live', 'true', 'trumprussia', 'resist', 'russiagate', 'theresistance', 'april_speech', 'break', 'todays_hashtag', 'april']}",Travel Ban Controversy.Political Resistance and Russia Investigation,"{'Travel Ban Controversy': 'ban, muslim, muslimban, trump, court, aclu, travel, executive_order, order, revise, judge, federal_judge, trumps, president, hawaii, block, executive'}",Travel Ban Controversy,"{'US Political Resistance Movements': 'muslimban, nobannowall, resist, theresistance', 'Trump Administration Controversies': 'trump, trumprussia, russiagate, trumps', 'Travel and Immigration Policies': 'ban, muslim, travel', 'Current Events and Social Media': 'live, true, april_speech, break, todays_hashtag, april'}",US Political Resistance Movements.Trump Administration Controversies.Travel and Immigration Policies.Current Events and Social Media
87,3,"['muslimban', 'muslim', 'ban', 'travelban', 'maga', 'trump', 'country', 'travel', 'judge', 'offend', 'leave', 'obama', 'america']",87,3,"['muslimban', 'nobannowall', 'live', 'true']",7,"['muslimban', 'trump', 'radio_live', 'resist', 'stock_money', 'theresistance', 'trumprussia']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[19782902, 189042188, 2543934432, 2838359254, 3117374427, 786271733741330432]","muslimban,muslim,ban,travelban,maga,trump,country,travel,judge,offend,leave,obama,america,radio_live,resist,stock_money,theresistance,trumprussia,nobannowall,live,true,executive_order,order,revise,federal_judge,hawaii,president,trumps,block,immigration","muslimban,muslim,ban,travelban,maga,trump,country,travel,judge,offend,leave,obama,america,radio_live,resist,stock_money,theresistance,trumprussia","muslimban,nobannowall,live,true,ban,travel,trump,executive_order,order,judge,revise,federal_judge,hawaii,president,trumps,muslim,block,immigration","{'US Immigration Policy': 'muslimban, travelban, ban, immigration, executive_order, order, revise, block, federal_judge, judge, hawaii', 'Political Resistance': 'maga, trump, obama, america, resist, theresistance, trumprussia, nobannowall, live, true, radio_live', 'Presidential Actions': 'president, trumps, executive_order, order, revise, block'}",US Immigration Policy.Political Resistance.Presidential Actions,"{'US Travel and Immigration Policy': 'muslimban, travelban, ban, travel, country, judge, offend, leave', 'Political Figures and Movements': 'maga, trump, obama, america, theresistance, resist, trumprussia', 'Media and Public Discourse': 'radio_live', 'Economy and Finance': 'stock_money'}",US Travel and Immigration Policy.Political Figures and Movements.Media and Public Discourse.Economy and Finance,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, ban, travel, trump, executive_order, order, judge, revise, federal_judge, hawaii, president, trumps, muslim, block, immigration'}",US Immigration Policy Controversy
89,1,"['reminder', 'muslimban', 'wall', 'time', 'great', 'stay', 'muslims', 'mondaymotivation', 'not']",88,4,"['travelban', 'refugee', 'immigration', 'refugeeswelcome', 'immigrant', 'muslimban', 'nobannowallnoraid', 'great', 'resisttrump', 'mondaymotivation', 'nobannowall', 'woman', 'resist']",7,"['muslimban', 'trump', 'radio_live', 'resist', 'stock_money', 'theresistance', 'trumprussia']",4,"['muslimban', 'trump', 'trumprussia', 'resist', 'ban', 'russiagate', 'theresistance', 'muslim', 'travel', 'april_speech', 'break', 'trumps', 'todays_hashtag', 'april']","[277817081, 596447623, 4029747432, 780090518252445700, 799095285721010176, 831964050560921600]","reminder,muslimban,wall,time,great,stay,muslims,mondaymotivation,not,trump,radio_live,resist,stock_money,theresistance,trumprussia,travelban,refugee,immigration,refugeeswelcome,immigrant,nobannowallnoraid,resisttrump,nobannowall,woman,ban,russiagate,muslim,travel,april_speech,break,trumps,todays_hashtag,april","reminder,muslimban,wall,time,great,stay,muslims,mondaymotivation,not,trump,radio_live,resist,stock_money,theresistance,trumprussia","travelban,refugee,immigration,refugeeswelcome,immigrant,muslimban,nobannowallnoraid,great,resisttrump,mondaymotivation,nobannowall,woman,resist,trump,trumprussia,ban,russiagate,theresistance,muslim,travel,april_speech,break,trumps,todays_hashtag,april","{'Political Resistance and Immigration Policies': ['muslimban', 'wall', 'muslims', 'resist', 'theresistance', 'trumprussia', 'travelban', 'refugee', 'immigration', 'refugeeswelcome', 'immigrant', 'nobannowallnoraid', 'resisttrump', 'nobannowall', 'ban', 'russiagate', 'muslim', 'travel'], 'Donald Trump and Related Events': ['trump', 'trumps', 'april_speech', 'april'], 'Motivational and Daily Themes': ['reminder', 'time', 'great', 'stay', 'mondaymotivation', 'not', 'todays_hashtag'], 'Media and Communication': ['radio_live', 'stock_money', 'woman', 'break']}",Political Resistance and Immigration Policies.Donald Trump and Related Events.Motivational and Daily Themes.Media and Communication,"{'Political Resistance': 'resist, theresistance, trumprussia', 'Trump Administration Policies': 'muslimban, wall, trump', 'Motivational and Temporal Context': 'reminder, time, great, stay, mondaymotivation, not', 'Media and Finance': 'radio_live, stock_money'}",Political Resistance.Trump Administration Policies.Motivational and Temporal Context.Media and Finance,"{'Immigration and Travel Ban': ['travelban', 'refugee', 'immigration', 'refugeeswelcome', 'immigrant', 'muslimban', 'nobannowallnoraid', 'nobannowall', 'ban', 'muslim', 'travel'], 'Political Resistance and Opposition': ['resisttrump', 'resist', 'theresistance', 'trump', 'trumps', 'resist', 'nobannowallnoraid', 'nobannowall'], 'Trump and Russia Investigation': ['trumprussia', 'russiagate'], 'Motivation and Inspiration': ['great', 'mondaymotivation', 'woman', 'april_speech', 'break', 'todays_hashtag', 'april']}",Immigration and Travel Ban.Political Resistance and Opposition.Trump and Russia Investigation.Motivation and Inspiration
90,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",89,3,"['muslimban', 'nobannowall', 'live', 'true']",11,"['refugeeswelcome', 'travelban', 'maga', 'muslimban', 'tcot', 'pvv', 'islam', 'stopislamofobia', 'bordersclose']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[375862615, 706595417975365600, 822473563768782853]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,refugeeswelcome,travelban,maga,muslimban,tcot,pvv,islam,stopislamofobia,bordersclose,nobannowall,live,true,executive_order,federal_judge,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,refugeeswelcome,travelban,maga,muslimban,tcot,pvv,islam,stopislamofobia,bordersclose","muslimban,nobannowall,live,true,ban,travel,trump,executive_order,order,judge,revise,federal_judge,hawaii,president,trumps,muslim,block,immigration","{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, travelban, maga, muslimban, executive_order, federal_judge, muslim', 'Public Reaction to Immigration Policies': 'refugeeswelcome, tcot, pvv, islam, stopislamofobia, bordersclose, nobannowall, live, true'}",US Immigration Policy.Public Reaction to Immigration Policies,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, travelban, muslimban', 'Public and Political Reactions to Immigration Policies': 'refugeeswelcome, maga, tcot, pvv, islam, stopislamofobia, bordersclose'}",US Immigration Policy and Legal Challenges.Public and Political Reactions to Immigration Policies,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, ban, travel, trump, executive_order, order, judge, revise, federal_judge, hawaii, president, trumps, muslim, block, immigration'}",US Immigration Policy Controversy
91,14,"['rte', 'enda', 'support', 'bbc', 'scum', 'fuck', 'civilization', 'propaganda', 'visit', 'eve', 'western', 'judgesth']",91,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",12,"['muslimban', 'main_reason', 'visit', 'islam', 'total', 'ben_carson', 'trump', 'attack', 'rte', 'iranian', 'people', 'child', 'nation']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[2885643969, 695739596500557800, 695739596500557825]","rte,enda,support,bbc,scum,fuck,civilization,propaganda,visit,eve,western,judgesth,muslimban,main_reason,islam,total,ben_carson,trump,attack,iranian,people,child,nation,ban,travel,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","rte,enda,support,bbc,scum,fuck,civilization,propaganda,visit,eve,western,judgesth,muslimban,main_reason,islam,total,ben_carson,trump,attack,iranian,people,child,nation","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Immigration Policy': ['muslimban', 'main_reason', 'islam', 'total', 'ben_carson', 'trump', 'attack', 'iranian', 'people', 'child', 'nation', 'ban', 'travel', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block', 'executive_order', 'federal_judge', 'muslim', 'immigration'], 'Media and Public Perception': ['rte', 'enda', 'support', 'bbc', 'scum', 'fuck', 'civilization', 'propaganda', 'visit', 'eve', 'western', 'judgesth']}",US Immigration Policy.Media and Public Perception,"{'Media and Propaganda': ['rte', 'bbc', 'propaganda'], 'Political Figures and Policies': ['enda', 'ben_carson', 'trump', 'muslimban'], 'Cultural and Religious Tensions': ['islam', 'iranian', 'muslimban'], 'Social and Political Criticism': ['scum', 'fuck', 'attack', 'judgesth'], 'International Relations and Conflict': ['western', 'iranian', 'nation', 'visit'], 'Human Impact and Society': ['civilization', 'people', 'child', 'support']}",Media and Propaganda.Political Figures and Policies.Cultural and Religious Tensions.Social and Political Criticism.International Relations and Conflict.Human Impact and Society,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
92,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",92,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[18086309, 26453924, 781534268, 847545582, 4780784385, 824773862512533504, 828038191974346800]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",Travel Ban and Legal Challenges,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
93,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",93,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[250449227, 3304338706, 3352466116, 3408045383, 3408741905]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Immigration Policy Controversy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",US Immigration Policy Controversy,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
94,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",95,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[22993014, 183036128, 259506084]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",US Immigration Policy and Legal Challenges,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
95,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",96,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[2174509045, 757965470460882945, 788392607692890100]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",US Immigration Policy and Legal Challenges,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
