absolute_community,absolute_unigram_topic,absolute_unigram_keywords,weighted_community,weighted_unigram_topic,weighted_unigram_keywords,absolute_bigram_topic,absolute_bigram_keywords,weighted_bigram_topic,weighted_bigram_keywords,members,all_keywords,absolute_keywords,weighted_keywords,general_theme_gpt,general_theme_names,absolute_theme_gpt,absolute_theme_names,weighted_theme_gpt,weighted_theme_names
23,2,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'president', 'order', 'protest', 'muslim', 'defend']",48,10,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee']",7,"['ban', 'trump', 'travel', 'trumps', 'immigration', 'donald', 'order', 'muslim', 'president', 'fire', 'executive_order']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[22799750, 824270573203292200, 826037707084279809]","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order,america,seek,heartland,refuge,country,refugee","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order","ban,trump,muslim,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,protest,refugee,executive_order","{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, fire, executive_order, america, seek, heartland, refuge, country, refugee'}",US Immigration Policy and Controversy,"{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, executive_order', 'Public Reaction to Government Actions': 'protest, defend, fire'}",US Immigration Policy and Controversy.Public Reaction to Government Actions,"{'US Immigration Policy': 'ban, trump, muslim, travel, trumps, immigration, order, president, america, executive_order', 'Public Reaction to Immigration Policies': 'seek, heartland, refuge, country, protest, refugee'}",US Immigration Policy.Public Reaction to Immigration Policies
24,5,"['ban', 'trump', 'donald', 'trumps', 'immigration', 'travel', 'fire', 'company', 'state', 'nodapl', 'muslim', 'general', 'cnn', 'attorney', 'big']",17,13,"['ban', 'trump', 'donald', 'trumps', 'immigration', 'travel', 'fire', 'muslim', 'attorney', 'general', 'state', 'cnn']",7,"['ban', 'trump', 'travel', 'trumps', 'immigration', 'donald', 'order', 'muslim', 'president', 'fire', 'executive_order']",8,"['ban', 'donald', 'trump', 'travel', 'trumps', 'immigration', 'fire', 'dissent_memo', 'fire_attorney', 'muslim', 'barack_obama', 'state_department']","[863001163, 863191454, 870859134, 870865213, 870872898, 870876488, 870879266, 870881976, 870882342, 870886394, 870886453, 870889484, 870892134, 870893084, 870895488, 870898004, 870898051, 870899796, 870901164, 870903090, 870903534, 870906686, 870907736, 870911347, 870912794, 870912895, 896433678, 896440986, 896449622, 915468734, 915656912, 915722492, 915760574, 915807048, 915807342, 915812143, 915896065, 915915606, 915932196, 915975206, 915986017, 916004004, 916006585, 916017960, 916037102, 916051280, 916141712, 916185487, 916342638, 916490078, 929528022, 929532313, 951795330, 951798776, 951825942, 953096516, 1091967787, 1091969084, 1091988979, 1092580321, 1092968340, 1093086042, 1093122954, 1093140967, 1094795100, 4431576263, 4496932162, 4501456696, 4506488051, 4577589252, 4697031619, 4697675496, 4698236432, 4699061804, 705010088587739136, 708109929941495809, 708153637780979712, 708204345469345792, 753111979355701248, 753118526911737856, 753124449491283968, 753135483530649600, 753146433897922560, 753150029808951297, 753245086503276545, 753257017985343488, 753261223056211968, 754526264065744896, 755773802613792769, 755801917125779457, 755807795702890496, 755808480037105664, 755814710847602688, 755820797202137088, 755848821448511488, 755853320858763264, 756235895880179712, 756249866553192448, 756264959336669184, 756271610244526080, 756286894376415232, 756303624167362560, 756337577960046593, 756369439541583872, 756385096224108544, 756397841925435392, 756399335533846528, 756423469265481728, 756482440215072768, 756727573401534464, 756773426640121856, 756842252295700480, 756867598743109632, 756875453483319296, 756881732826193921, 756891080294039553, 756891507173580800, 756891633086566400, 756893436091961345, 756896667174043648, 756904523189346304, 756905542979813376, 756909373197254656, 756911892535336960, 756912977866002433, 756915457672769536, 756916488829796352, 756919296312344576, 756922206555410432, 756925310289973249, 765572460586696704, 765676559256711168, 765807721782411264, 765809493590564864, 765812133221236736, 765838829454499841, 765857763712966657, 765869743328915456, 765875465114492928, 765877629308301312, 765881369943764992, 765890902317563904, 765895476755464192, 765907582259167233, 765909919019196416, 765910052708421632, 765914327887085568, 784263169996836900]","ban,trump,donald,trumps,immigration,travel,fire,company,state,nodapl,muslim,general,cnn,attorney,big,order,president,executive_order,dissent_memo,fire_attorney,barack_obama,state_department","ban,trump,donald,trumps,immigration,travel,fire,company,state,nodapl,muslim,general,cnn,attorney,big,order,president,executive_order","ban,trump,donald,trumps,immigration,travel,fire,muslim,attorney,general,state,cnn,dissent_memo,fire_attorney,barack_obama,state_department","{'US Immigration Policy': ['ban', 'immigration', 'travel', 'muslim', 'executive_order'], 'Trump Administration Actions': ['trump', 'donald', 'trumps', 'president', 'order', 'executive_order', 'fire', 'fire_attorney'], 'Political Dissent and Response': ['dissent_memo', 'fire_attorney', 'state_department', 'attorney'], 'Media and Public Discourse': ['cnn', 'general', 'big'], 'Obama Administration Legacy': ['barack_obama'], 'Environmental and Indigenous Rights': ['nodapl']}",US Immigration Policy.Trump Administration Actions.Political Dissent and Response.Media and Public Discourse.Obama Administration Legacy.Environmental and Indigenous Rights,"{'US Immigration Policy': ['ban', 'immigration', 'travel', 'muslim', 'executive_order'], ""Donald Trump's Presidency"": ['trump', 'donald', 'trumps', 'president', 'executive_order'], 'Legal and Government Actions': ['attorney', 'order', 'state', 'general'], 'Media and News Coverage': ['cnn', 'big'], 'Corporate and Environmental Issues': ['fire', 'company', 'nodapl']}",US Immigration Policy.Donald Trump's Presidency.Legal and Government Actions.Media and News Coverage.Corporate and Environmental Issues,"{'US Immigration Policy': ['ban', 'immigration', 'travel', 'muslim', 'dissent_memo'], 'Trump Administration Actions': ['trump', 'donald', 'trumps', 'fire', 'fire_attorney'], 'US Government and Legal Affairs': ['attorney', 'general', 'state', 'state_department', 'fire_attorney'], 'Media Coverage': ['cnn'], 'Obama Administration': ['barack_obama']}",US Immigration Policy.Trump Administration Actions.US Government and Legal Affairs.Media Coverage.Obama Administration
25,2,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'president', 'order', 'protest', 'muslim', 'defend']",18,2,"['muslimban', 'trump', 'theresistance', 'nobannowall', 'nomuslimban', 'muslim', 'vote', 'session']",1,"['muslimban', 'nobannowall', 'muslim', 'trump', 'ban', 'executive_order', 'protest', 'people', 'refugee', 'student', 'iranian']",7,"['theresistance_alternativefact', 'ban', 'executive_order', 'muslimban', 'vote', 'alternativefact', 'powerful_message']","[15311722, 20290608, 42176166]","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,muslimban,nobannowall,executive_order,people,refugee,student,iranian,theresistance,nomuslimban,vote,session,theresistance_alternativefact,alternativefact,powerful_message","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,muslimban,nobannowall,executive_order,people,refugee,student,iranian","muslimban,trump,theresistance,nobannowall,nomuslimban,muslim,vote,session,theresistance_alternativefact,ban,executive_order,alternativefact,powerful_message","{'US Immigration Policy and Protests': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, muslimban, nobannowall, executive_order, people, refugee, student, iranian, theresistance, nomuslimban, vote, session, theresistance_alternativefact, alternativefact, powerful_message'}",US Immigration Policy and Protests,"{'US Immigration Policy and Protests': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, muslimban, nobannowall, executive_order, people, refugee, student, iranian'}",US Immigration Policy and Protests,"{'Political Protest Against Immigration Policies': ['muslimban', 'trump', 'theresistance', 'nobannowall', 'nomuslimban', 'muslim', 'vote', 'session', 'theresistance_alternativefact', 'ban', 'executive_order', 'alternativefact', 'powerful_message']}",Political Protest Against Immigration Policies
26,2,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'president', 'order', 'protest', 'muslim', 'defend']",32,10,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee']",1,"['muslimban', 'nobannowall', 'muslim', 'trump', 'ban', 'executive_order', 'protest', 'people', 'refugee', 'student', 'iranian']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[16002085, 24623545, 2316383071]","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,muslimban,nobannowall,executive_order,people,refugee,student,iranian,america,seek,heartland,refuge,country","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,muslimban,nobannowall,executive_order,people,refugee,student,iranian","ban,trump,muslim,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,protest,refugee,executive_order","{'Theme: Immigration and Travel Ban': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, muslimban, nobannowall, executive_order, people, refugee, student, iranian, america, seek, heartland, refuge, country'}",Theme: Immigration and Travel Ban,"{'US Immigration Policy and Protests': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, muslimban, nobannowall, executive_order, people, refugee, student, iranian'}",US Immigration Policy and Protests,"{'US Immigration Policy': 'ban, trump, muslim, travel, trumps, immigration, order, president, america, executive_order', 'Public Reaction to Immigration Policies': 'seek, heartland, refuge, country, protest, refugee'}",US Immigration Policy.Public Reaction to Immigration Policies
27,2,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'president', 'order', 'protest', 'muslim', 'defend']",19,10,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee']",7,"['ban', 'trump', 'travel', 'trumps', 'immigration', 'donald', 'order', 'muslim', 'president', 'fire', 'executive_order']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[375721095, 623102879, 2878831764, 747537404031082496]","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order,america,seek,heartland,refuge,country,refugee","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order","ban,trump,muslim,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,protest,refugee,executive_order","{'US Immigration Policy': 'ban, travel, immigration, order, executive_order, refugee', 'Trump Administration': 'trump, trumps, president, donald, america', 'Public Reaction': 'protest, defend, fire, seek, heartland', 'Muslim Community': 'muslim, refuge, country'}",US Immigration Policy.Trump Administration.Public Reaction.Muslim Community,"{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, executive_order', 'Public Reaction to Government Actions': 'protest, defend, fire'}",US Immigration Policy and Controversy.Public Reaction to Government Actions,"{'US Immigration Policy': 'ban, trump, muslim, travel, trumps, immigration, order, president, america, executive_order', 'Public Reaction to Immigration Policies': 'seek, heartland, refuge, country, protest, refugee'}",US Immigration Policy.Public Reaction to Immigration Policies
29,2,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'president', 'order', 'protest', 'muslim', 'defend']",21,2,"['muslimban', 'trump', 'theresistance', 'nobannowall', 'nomuslimban', 'muslim', 'vote', 'session']",7,"['ban', 'trump', 'travel', 'trumps', 'immigration', 'donald', 'order', 'muslim', 'president', 'fire', 'executive_order']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[5914832, 247077085, 319939901, 4091551984, 803377497828106241]","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order,muslimban,theresistance,nobannowall,nomuslimban,vote,session,seek,country","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order","muslimban,trump,theresistance,nobannowall,nomuslimban,muslim,vote,session,ban,immigration,trumps,travel,order,executive_order,seek,protest,country","{'US Immigration Policy and Protests': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, fire, executive_order, muslimban, theresistance, nobannowall, nomuslimban, vote, session, seek, country'}",US Immigration Policy and Protests,"{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, executive_order', 'Public Reaction to Government Actions': 'protest, defend, fire'}",US Immigration Policy and Controversy.Public Reaction to Government Actions,"{'US Immigration Policy Protests': 'muslimban, trump, theresistance, nobannowall, nomuslimban, muslim, vote, session, ban, immigration, trumps, travel, order, executive_order, seek, protest, country'}",US Immigration Policy Protests
31,1,"['muslimban', 'resist', 'trumpleak', 'podcast', 'theresistance', 'impeachtrump']",22,11,"['podcast', 'muslimban']",14,"['muslimban', 'resist', 'trumpleak', 'podcast']",6,['podcast'],"[379463455, 394321115, 446152771, 574305212, 706717872, 2759493606, 3274836912, 4538687428, 711649894402928600, 714472739407532032, 714562213516685312, 715245592058978305, 716102970773999616, 724711124893990912, 732667678620409856, 734864156122329092, 738425324422107136, 743187808366518272, 743189445491494912, 746441692845309953, 759054028147859457, 763115371817738240, 776542522642268160, 792119664277069826, 793932599567810560, 794286055675543552, 800106603336769536, 813626233208655872, 818367612723703809, 818586359673651200, 819308323107389441, 819707795574497280]","muslimban,resist,trumpleak,podcast,theresistance,impeachtrump","muslimban,resist,trumpleak,podcast,theresistance,impeachtrump","podcast,muslimban","{'Political Opposition to Trump Administration': 'muslimban, resist, trumpleak, theresistance, impeachtrump', 'Media and Information Sharing': 'podcast'}",Political Opposition to Trump Administration.Media and Information Sharing,"{'Political Opposition to Trump Administration': 'muslimban, resist, trumpleak, theresistance, impeachtrump', 'Media and Communication': 'podcast'}",Political Opposition to Trump Administration.Media and Communication,"{'Media and Immigration Policy': 'podcast, muslimban'}",Media and Immigration Policy
32,11,"['muslimban', 'maga', 'trump', 'refugee', 'worth']",23,7,"['muslimban', 'maga', 'student', 'refugee', 'worth', 'migrant', 'dear', 'trump', 'americafirst', 'america', 'dream']",1,"['muslimban', 'nobannowall', 'muslim', 'trump', 'ban', 'executive_order', 'protest', 'people', 'refugee', 'student', 'iranian']",1,"['muslim', 'america_heartland', 'america', 'muslimban', 'heartland', 'refuge', 'seek_refuge', 'seek_refuge_america_heartland', 'trump', 'maga', 'start_help', 'heartland_kill', 'refugee', 'migrant_europe', 'ohio']","[461162710, 3178290264, 4853875997]","muslimban,maga,trump,refugee,worth,nobannowall,muslim,ban,executive_order,protest,people,student,iranian,migrant,dear,americafirst,america,dream,america_heartland,heartland,refuge,seek_refuge,seek_refuge_america_heartland,start_help,heartland_kill,migrant_europe,ohio","muslimban,maga,trump,refugee,worth,nobannowall,muslim,ban,executive_order,protest,people,student,iranian","muslimban,maga,student,refugee,worth,migrant,dear,trump,americafirst,america,dream,muslim,america_heartland,heartland,refuge,seek_refuge,seek_refuge_america_heartland,start_help,heartland_kill,migrant_europe,ohio","{'US Immigration Policy and Protests': ['muslimban', 'maga', 'trump', 'refugee', 'nobannowall', 'muslim', 'ban', 'executive_order', 'protest', 'people', 'student', 'iranian', 'migrant', 'dear', 'americafirst', 'america', 'dream', 'america_heartland', 'heartland', 'refuge', 'seek_refuge', 'seek_refuge_america_heartland', 'start_help', 'heartland_kill', 'migrant_europe', 'ohio']}",US Immigration Policy and Protests,"{'US Immigration Policy and Protests': 'muslimban, maga, trump, refugee, nobannowall, muslim, ban, executive_order, protest, iranian', 'Social and Political Impact': 'worth, people, student'}",US Immigration Policy and Protests.Social and Political Impact,"{'US Immigration and Refugee Policies': ['muslimban', 'refugee', 'migrant', 'refuge', 'seek_refuge', 'seek_refuge_america_heartland', 'migrant_europe'], 'American Political Climate': ['maga', 'trump', 'americafirst', 'america', 'america_heartland', 'heartland', 'ohio'], 'Education and Youth': ['student', 'dream'], 'Social Values and Worth': ['worth', 'dear', 'start_help', 'heartland_kill']}",US Immigration and Refugee Policies.American Political Climate.Education and Youth.Social Values and Worth
33,9,"['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'student', 'muslim', 'people', 'iranian', 'letthemin']",24,13,"['ban', 'trump', 'donald', 'trumps', 'immigration', 'travel', 'fire', 'muslim', 'attorney', 'general', 'state', 'cnn']",1,"['muslimban', 'nobannowall', 'muslim', 'trump', 'ban', 'executive_order', 'protest', 'people', 'refugee', 'student', 'iranian']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[2758089935, 823679509320777729, 825902308340940800]","muslimban,nobannowall,studentban,notbanstudentvisa,student,muslim,people,iranian,letthemin,trump,ban,executive_order,protest,refugee,donald,trumps,immigration,travel,fire,attorney,general,state,cnn,order,seek,country","muslimban,nobannowall,studentban,notbanstudentvisa,student,muslim,people,iranian,letthemin,trump,ban,executive_order,protest,refugee","ban,trump,donald,trumps,immigration,travel,fire,muslim,attorney,general,state,cnn,order,executive_order,seek,protest,country","{'US Immigration Policies and Protests': 'muslimban, nobannowall, studentban, notbanstudentvisa, student, muslim, people, iranian, letthemin, trump, ban, executive_order, protest, refugee, donald, trumps, immigration, travel, fire, attorney, general, state, cnn, order, seek, country'}",US Immigration Policies and Protests,"{'Travel and Immigration Restrictions': 'muslimban, nobannowall, studentban, notbanstudentvisa, student, muslim, people, iranian, letthemin, trump, ban, executive_order, protest, refugee'}",Travel and Immigration Restrictions,"{'US Immigration Policy': 'ban, immigration, travel, muslim, country, executive_order', 'Trump Administration': 'trump, donald, trumps, order, executive_order', 'Legal and Political Reactions': 'attorney, general, state, cnn, seek, protest, fire'}",US Immigration Policy.Trump Administration.Legal and Political Reactions
34,7,"['ban', 'muslim', 'trumps', 'travel', 'trump', 'country', 'support', 'immigration', 'americans', 'muslimban', 'not']",25,10,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee']",7,"['ban', 'trump', 'travel', 'trumps', 'immigration', 'donald', 'order', 'muslim', 'president', 'fire', 'executive_order']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[420053339, 2163076560, 721321693092913153]","ban,muslim,trumps,travel,trump,country,support,immigration,americans,muslimban,not,donald,order,president,fire,executive_order,america,seek,heartland,refuge,protest,refugee","ban,muslim,trumps,travel,trump,country,support,immigration,americans,muslimban,not,donald,order,president,fire,executive_order","ban,trump,muslim,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,protest,refugee,executive_order","{'US Travel Ban on Muslim-majority Countries': 'ban, muslim, trumps, travel, trump, country, support, immigration, americans, muslimban, not, donald, order, president, executive_order, america, protest, refugee', 'Public Reaction and Protests': 'support, americans, not, fire, seek, heartland, refuge, protest'}",US Travel Ban on Muslim-majority Countries.Public Reaction and Protests,"{'US Immigration Policy': 'ban, muslim, trumps, travel, trump, country, support, immigration, americans, muslimban, not, donald, order, president, fire, executive_order'}",US Immigration Policy,"{'US Immigration Policy': 'ban, trump, muslim, travel, trumps, immigration, order, president, america, executive_order', 'Public Reaction to Immigration Policies': 'seek, heartland, refuge, country, protest, refugee'}",US Immigration Policy.Public Reaction to Immigration Policies
35,11,"['muslimban', 'maga', 'trump', 'refugee', 'worth']",26,7,"['muslimban', 'maga', 'student', 'refugee', 'worth', 'migrant', 'dear', 'trump', 'americafirst', 'america', 'dream']",1,"['muslimban', 'nobannowall', 'muslim', 'trump', 'ban', 'executive_order', 'protest', 'people', 'refugee', 'student', 'iranian']",1,"['muslim', 'america_heartland', 'america', 'muslimban', 'heartland', 'refuge', 'seek_refuge', 'seek_refuge_america_heartland', 'trump', 'maga', 'start_help', 'heartland_kill', 'refugee', 'migrant_europe', 'ohio']","[102862980, 109188899, 297795505, 2435495792]","muslimban,maga,trump,refugee,worth,nobannowall,muslim,ban,executive_order,protest,people,student,iranian,migrant,dear,americafirst,america,dream,america_heartland,heartland,refuge,seek_refuge,seek_refuge_america_heartland,start_help,heartland_kill,migrant_europe,ohio","muslimban,maga,trump,refugee,worth,nobannowall,muslim,ban,executive_order,protest,people,student,iranian","muslimban,maga,student,refugee,worth,migrant,dear,trump,americafirst,america,dream,muslim,america_heartland,heartland,refuge,seek_refuge,seek_refuge_america_heartland,start_help,heartland_kill,migrant_europe,ohio","{'US Immigration Policy and Protests': 'muslimban, maga, trump, refugee, nobannowall, muslim, ban, executive_order, protest, iranian, migrant, americafirst, america, seek_refuge, seek_refuge_america_heartland, migrant_europe', 'American Identity and Values': 'worth, people, student, dear, dream, america_heartland, heartland, america, refuge, start_help, heartland_kill, ohio'}",US Immigration Policy and Protests.American Identity and Values,"{'US Immigration Policy and Protests': 'muslimban, maga, trump, refugee, nobannowall, muslim, ban, executive_order, protest, iranian', 'Social and Political Impact': 'worth, people, student'}",US Immigration Policy and Protests.Social and Political Impact,"{'US Immigration and Refugee Policies': ['muslimban', 'refugee', 'migrant', 'refuge', 'seek_refuge', 'seek_refuge_america_heartland', 'migrant_europe'], 'American Political Climate': ['maga', 'trump', 'americafirst', 'america', 'america_heartland', 'heartland', 'ohio'], 'Education and Youth': ['student', 'dream'], 'Social Values and Worth': ['worth', 'dear', 'start_help', 'heartland_kill']}",US Immigration and Refugee Policies.American Political Climate.Education and Youth.Social Values and Worth
